NúmeroDeDistribuição,Ano,Mês,Ente,SiglaEstado,CodigoEnte,NomeEnte,TipoDistribuição,Substância,TipoAfetamento,Valor,DataCriacao
317,2010,12,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"2540,7980000000000000000",2010-09-30 00:00:00
317,2010,12,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"1870,7780000000000000000",2010-10-31 00:00:00
317,2010,12,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"734,5780000000000000000",2010-09-30 00:00:00
317,2010,12,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"258,4010000000000000000",2010-09-30 00:00:00
317,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"100,5615000000000000000",2010-02-28 00:00:00
317,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"80,4505000000000000000",2010-10-31 00:00:00
317,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"78,3250000000000000000",2010-04-30 00:00:00
317,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"71,0710000000000000000",2010-03-31 00:00:00
317,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"67,4830000000000000000",2010-06-30 00:00:00
317,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"62,6990000000000000000",2010-01-31 00:00:00
317,2010,12,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"61,7045000000000000000",2010-10-31 00:00:00
317,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"54,8535000000000000000",2010-05-31 00:00:00
317,2010,12,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"1863,1665000000000000000",2010-10-31 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"193,7000000000000000000",2010-06-30 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"167,6610000000000000000",2010-08-31 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"146,0485000000000000000",2009-09-30 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"137,5075000000000000000",2010-05-31 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"120,5555000000000000000",2009-10-31 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"105,3000000000000000000",2009-11-30 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"78,7020000000000000000",2009-04-30 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"73,7750000000000000000",2010-09-30 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"63,0305000000000000000",2009-01-31 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"55,7115000000000000000",2010-01-31 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"49,3935000000000000000",2009-03-31 00:00:00
319,2010,12,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"34,8660000000000000000",2009-08-31 00:00:00
319,2010,12,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"47,9570000000000000000",2010-08-31 00:00:00
319,2010,12,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"150,2605000000000000000",2010-04-30 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"254,7025000000000000000",2005-09-30 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"49,3025000000000000000",2010-05-31 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"49,1855000000000000000",2010-02-28 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"47,2420000000000000000",2010-04-30 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"46,3840000000000000000",2010-07-31 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"41,3920000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"41,0735000000000000000",2010-08-31 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"39,8515000000000000000",2010-03-31 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"38,7660000000000000000",2010-09-30 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"38,4735000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"257,8745000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"891,5075000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"47399,8135000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"19741,0395000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"12472,7720000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"4972,6040000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2518,4120000000000000000",2010-09-30 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"2105,5710000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"1750,0210000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1446,0030000000000000000",2010-09-30 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"757,7310000000000000000",2010-08-31 00:00:00
320,2011,1,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"635,1215000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"533,6630000000000000000",2010-07-31 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"521,3715000000000000000",2010-03-31 00:00:00
320,2011,1,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"504,5430000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"359,4435000000000000000",2010-02-28 00:00:00
320,2011,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"352,9955000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"265,0700000000000000000",2010-06-30 00:00:00
320,2011,1,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"242,3265000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"239,2325000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"227,6690000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"199,3420000000000000000",2010-04-30 00:00:00
320,2011,1,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"124,6050000000000000000",2010-11-30 00:00:00
320,2011,1,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"34,3655000000000000000",2010-10-31 00:00:00
320,2011,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"3070,5740000000000000000",2010-09-30 00:00:00
320,2011,1,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"2452,8595000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"586,1050000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"98,8260000000000000000",2010-12-31 00:00:00
321,2011,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,CASCALHO,-,"47,8985000000000000000",2010-10-31 00:00:00
321,2011,2,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"2588,2740000000000000000",2010-10-31 00:00:00
321,2011,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"1209,5980000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1209,5980000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"154,4140000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"154,4140000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"103,1030000000000000000",2010-10-31 00:00:00
321,2011,2,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"740,9935000000000000000",2010-12-31 00:00:00
321,2011,2,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"48351,1275000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"3857,8605000000000000000",2010-10-31 00:00:00
321,2011,2,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"3817,6840000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"3329,4235000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1396,4535000000000000000",2010-09-30 00:00:00
321,2011,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"1280,1360000000000000000",2010-12-31 00:00:00
321,2011,2,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"962,2470000000000000000",2010-05-31 00:00:00
321,2011,2,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"927,4265000000000000000",2010-12-31 00:00:00
321,2011,2,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"761,5270000000000000000",2010-12-31 00:00:00
321,2011,2,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"725,0620000000000000000",2010-11-30 00:00:00
321,2011,2,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"484,5555000000000000000",2010-11-30 00:00:00
323,2011,3,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"531,5180000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"96,6420000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"293,1565000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"293,1565000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"196,3650000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"42717,8700000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"14990,8980000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"13045,0190000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"9659,4615000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"6030,7780000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"1735,9680000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"1534,5265000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1271,6405000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"928,5640000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"727,7660000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"274,1375000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"209,9760000000000000000",2010-11-30 00:00:00
323,2011,3,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"202,6180000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"35,1455000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"4535,9210000000000000000",2010-12-31 00:00:00
323,2011,3,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"3353,7010000000000000000",2011-01-31 00:00:00
323,2011,3,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"1455,3825000000000000000",2010-12-31 00:00:00
325,2011,4,Município,MG,3141801.0,MINAS NOVAS,Produtor,AREIA,-,"72,3580000000000000000",2010-06-30 00:00:00
325,2011,4,Município,MG,3141801.0,MINAS NOVAS,Produtor,AREIA,-,"46,0200000000000000000",2010-11-30 00:00:00
325,2011,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"617,6950000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"137,2345000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"90,9610000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"90,9610000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1519,6610000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"152,4640000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"152,4640000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"96,9085000000000000000",2010-01-31 00:00:00
325,2011,4,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"96,9085000000000000000",2010-01-31 00:00:00
325,2011,4,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"363,0575000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"46323,8620000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"17007,7050000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"13876,3885000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"3543,0460000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"3403,8940000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"2796,0205000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"2029,8850000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1061,2875000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"934,0825000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"476,0795000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"152,1260000000000000000",2011-02-28 00:00:00
325,2011,4,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"147,6930000000000000000",2011-01-31 00:00:00
325,2011,4,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"2062,9635000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"566,1890000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"90,7595000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"1890,5965000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"1890,5965000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"505,5765000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"962,9360000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"13647,8030000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"2862,4245000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2452,6970000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"1907,9905000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"1612,5070000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"1538,0820000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"1098,7080000000000000000",2011-01-31 00:00:00
326,2011,5,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1042,6390000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"916,1165000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"659,0740000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"530,2050000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"398,8725000000000000000",2011-02-28 00:00:00
326,2011,5,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"2242,5325000000000000000",2011-03-31 00:00:00
326,2011,5,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"2022,1240000000000000000",2011-02-28 00:00:00
327,2011,6,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"77,5125000000000000000",2010-02-28 00:00:00
327,2011,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,AREIA,-,"70,4795000000000000000",2011-02-28 00:00:00
327,2011,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,AREIA,-,"48,1390000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"564,4600000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"299,2860000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"106,5350000000000000000",2011-02-28 00:00:00
327,2011,6,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"105,9175000000000000000",2011-02-28 00:00:00
327,2011,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,CASCALHO,-,"169,2080000000000000000",2011-01-31 00:00:00
327,2011,6,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"3315,1690000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"3315,1690000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"1540,2725000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"70,2650000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"55830,8725000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"12486,2335000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"5757,6350000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"2905,2140000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1179,2885000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"1176,2920000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"1146,1125000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"1079,9425000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"914,0950000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"781,3910000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"554,2875000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"446,1145000000000000000",2011-03-31 00:00:00
327,2011,6,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"218,9720000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3171600.0,VIRGEM DA LAPA,Produtor,GRANITO,-,"112,8855000000000000000",2011-04-30 00:00:00
327,2011,6,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"1288,4625000000000000000",2011-03-31 00:00:00
328,2011,7,Município,MG,3169703.0,TURMALINA,Produtor,AREIA,-,"185,3150000000000000000",2010-03-31 00:00:00
328,2011,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"75,2635000000000000000",2010-11-30 00:00:00
328,2011,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,AREIA,-,"71,3830000000000000000",2010-10-31 00:00:00
328,2011,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,ARGILA,-,"156,5915000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA,-,"122,0700000000000000000",2011-03-31 00:00:00
328,2011,7,Município,MG,3169703.0,TURMALINA,Produtor,ARGILA REFRATÁRIA,-,"122,0700000000000000000",2011-03-31 00:00:00
328,2011,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,CASCALHO,-,"34,0210000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3134004.0,ITINGA,Produtor,ESPODUMÊNIO,-,"3120,2015000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,ESPODUMÊNIO,-,"3120,2015000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3134004.0,ITINGA,Produtor,FELDSPATO,-,"2120,6575000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,FELDSPATO,-,"85,9625000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3157005.0,SALINAS,Produtor,GNAISSE,-,"785,5445000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRAFITA,-,"57953,8765000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"16632,3430000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"5997,3550000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3157005.0,SALINAS,Produtor,GRANITO,-,"3250,4485000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"2826,6225000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"2661,1260000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3141801.0,MINAS NOVAS,Produtor,GRANITO,-,"2358,8630000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3148707.0,PEDRA AZUL,Produtor,GRANITO,-,"2066,7270000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3134004.0,ITINGA,Produtor,GRANITO,-,"1867,8790000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,GRANITO,-,"815,3210000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"695,3050000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3133303.0,ITAOBIM,Produtor,GRANITO,-,"659,4770000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3141405.0,MEDINA,Produtor,GRANITO,-,"283,7575000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3119500.0,CORONEL MURTA,Produtor,GRANITO,-,"253,1035000000000000000",2011-05-31 00:00:00
328,2011,7,Município,MG,3168606.0,TEÓFILO OTONI,Produtor,GRANITO,-,"140,5820000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3156502.0,RUBELITA,Produtor,MINÉRIO DE BERÍLIO,-,"858,2275000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3103405.0,ARAÇUAÍ,Produtor,MINÉRIO DE LÍTIO,-,"2341,8525000000000000000",2011-04-30 00:00:00
328,2011,7,Município,MG,3134004.0,ITINGA,Produtor,XISTO,-,"3196,9340000000000000000",2011-04-30 00:00:00
